kind,index,value
betah,ANAFO.CMINE.HSHHLD,0.00000000000000000e+00
betah,ANAFO.CMINE.HURBLOW,0.00000000000000000e+00
betah,ANAFO.CMINE.HURBUPP,0.00000000000000000e+00
betah,ANAFO.CNAFO.HLSLOW,0.00000000000000000e+00
betah,ANAFO.CNAFO.HLSUPP,0.00000000000000000e+00
betah,ANAFO.CNAFO.HSHHLD,0.00000000000000000e+00
betah,ANAFO.CNAFO.HURBLOW,0.00000000000000000e+00
betah,ANAFO.CNAFO.HURBUPP,0.00000000000000000e+00
betah,ANAFO.CNAHI.HLSLOW,0.00000000000000000e+00
betah,ANAFO.CNAHI.HLSUPP,0.00000000000000000e+00
betah,ANAFO.CNAHI.HSHHLD,0.00000000000000000e+00
betah,ANAFO.CNAHI.HURBLOW,0.00000000000000000e+00
betah,ANAFO.CNAHI.HURBUPP,0.00000000000000000e+00
betah,ANAFO.CNALM.HLSLOW,0.00000000000000000e+00
betah,ANAFO.CNALM.HLSUPP,0.00000000000000000e+00
betah,ANAFO.CNALM.HSHHLD,0.00000000000000000e+00
betah,ANAFO.CNALM.HURBLOW,0.00000000000000000e+00
betah,ANAFO.CNALM.HURBUPP,0.00000000000000000e+00
betah,ANAFO.CNASE.HLSLOW,0.00000000000000000e+00
betah,ANAFO.CNASE.HLSUPP,0.00000000000000000e+00
betah,ANAFO.CNASE.HSHHLD,0.00000000000000000e+00
betah,ANAFO.CNASE.HURBLOW,0.00000000000000000e+00
betah,ANAFO.CNASE.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CAGEX.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CAGEX.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CAGEX.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CAGEX.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CAGEX.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CAGFO.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CAGFO.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CAGFO.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CAGFO.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CAGFO.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CAGOT.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CAGOT.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CAGOT.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CAGOT.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CAGOT.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CMINE.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CMINE.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CMINE.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CMINE.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CMINE.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CNAFO.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CNAFO.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CNAFO.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CNAFO.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CNAFO.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CNAHI.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CNAHI.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CNAHI.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CNAHI.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CNAHI.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CNALM.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CNALM.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CNALM.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CNALM.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CNALM.HURBUPP,0.00000000000000000e+00
betah,ANAHI.CNASE.HLSLOW,0.00000000000000000e+00
betah,ANAHI.CNASE.HLSUPP,0.00000000000000000e+00
betah,ANAHI.CNASE.HSHHLD,0.00000000000000000e+00
betah,ANAHI.CNASE.HURBLOW,0.00000000000000000e+00
betah,ANAHI.CNASE.HURBUPP,0.00000000000000000e+00
betah,ANALM.CAGEX.HLSLOW,0.00000000000000000e+00
betah,ANALM.CAGEX.HLSUPP,0.00000000000000000e+00
betah,ANALM.CAGEX.HSHHLD,0.00000000000000000e+00
betah,ANALM.CAGEX.HURBLOW,0.00000000000000000e+00
betah,ANALM.CAGEX.HURBUPP,0.00000000000000000e+00
betah,ANALM.CAGFO.HLSLOW,0.00000000000000000e+00
betah,ANALM.CAGFO.HLSUPP,0.00000000000000000e+00
betah,ANALM.CAGFO.HSHHLD,0.00000000000000000e+00
betah,ANALM.CAGFO.HURBLOW,0.00000000000000000e+00
betah,ANALM.CAGFO.HURBUPP,0.00000000000000000e+00
betah,ANALM.CAGOT.HLSLOW,0.00000000000000000e+00
betah,ANALM.CAGOT.HLSUPP,0.00000000000000000e+00
betah,ANALM.CAGOT.HSHHLD,0.00000000000000000e+00
betah,ANALM.CAGOT.HURBLOW,0.00000000000000000e+00
betah,ANALM.CAGOT.HURBUPP,0.00000000000000000e+00
betah,ANALM.CMINE.HLSLOW,0.00000000000000000e+00
betah,ANALM.CMINE.HLSUPP,0.00000000000000000e+00
betah,ANALM.CMINE.HSHHLD,0.00000000000000000e+00
betah,ANALM.CMINE.HURBLOW,0.00000000000000000e+00
betah,ANALM.CMINE.HURBUPP,0.00000000000000000e+00
betah,ANALM.CNAFO.HLSLOW,0.00000000000000000e+00
betah,ANALM.CNAFO.HLSUPP,0.00000000000000000e+00
betah,ANALM.CNAFO.HSHHLD,0.00000000000000000e+00
betah,ANALM.CNAFO.HURBLOW,0.00000000000000000e+00
betah,ANALM.CNAFO.HURBUPP,0.00000000000000000e+00
betah,ANALM.CNAHI.HLSLOW,0.00000000000000000e+00
betah,ANALM.CNAHI.HLSUPP,0.00000000000000000e+00
betah,ANALM.CNAHI.HSHHLD,0.00000000000000000e+00
betah,ANALM.CNAHI.HURBLOW,0.00000000000000000e+00
betah,ANALM.CNAHI.HURBUPP,0.00000000000000000e+00
betah,ANALM.CNALM.HLSLOW,0.00000000000000000e+00
betah,ANALM.CNALM.HLSUPP,0.00000000000000000e+00
betah,ANALM.CNALM.HSHHLD,0.00000000000000000e+00
betah,ANALM.CNALM.HURBLOW,0.00000000000000000e+00
betah,ANALM.CNALM.HURBUPP,0.00000000000000000e+00
betah,ANALM.CNASE.HLSLOW,0.00000000000000000e+00
betah,ANALM.CNASE.HLSUPP,0.00000000000000000e+00
betah,ANALM.CNASE.HSHHLD,0.00000000000000000e+00
betah,ANALM.CNASE.HURBLOW,0.00000000000000000e+00
betah,ANALM.CNASE.HURBUPP,0.00000000000000000e+00
betah,ANASE.CAGEX.HLSLOW,0.00000000000000000e+00
betah,ANASE.CAGEX.HLSUPP,0.00000000000000000e+00
betah,ANASE.CAGEX.HSHHLD,0.00000000000000000e+00
betah,ANASE.CAGEX.HURBLOW,0.00000000000000000e+00
betah,ANASE.CAGEX.HURBUPP,0.00000000000000000e+00
betah,ANASE.CAGFO.HLSLOW,0.00000000000000000e+00
betah,ANASE.CAGFO.HLSUPP,0.00000000000000000e+00
betah,ANASE.CAGFO.HSHHLD,0.00000000000000000e+00
betah,ANASE.CAGFO.HURBLOW,0.00000000000000000e+00
betah,ANASE.CAGFO.HURBUPP,0.00000000000000000e+00
betah,ANASE.CAGOT.HLSLOW,0.00000000000000000e+00
betah,ANASE.CAGOT.HLSUPP,0.00000000000000000e+00
betah,ANASE.CAGOT.HSHHLD,0.00000000000000000e+00
betah,ANASE.CAGOT.HURBLOW,0.00000000000000000e+00
betah,ANASE.CAGOT.HURBUPP,0.00000000000000000e+00
betah,ANASE.CMINE.HLSLOW,0.00000000000000000e+00
betah,ANASE.CMINE.HLSUPP,0.00000000000000000e+00
betah,ANASE.CMINE.HSHHLD,0.00000000000000000e+00
betah,ANASE.CMINE.HURBLOW,0.00000000000000000e+00
betah,ANASE.CMINE.HURBUPP,0.00000000000000000e+00
betah,ANASE.CNAFO.HLSLOW,0.00000000000000000e+00
betah,ANASE.CNAFO.HLSUPP,0.00000000000000000e+00
betah,ANASE.CNAFO.HSHHLD,0.00000000000000000e+00
betah,ANASE.CNAFO.HURBLOW,0.00000000000000000e+00
betah,ANASE.CNAFO.HURBUPP,0.00000000000000000e+00
betah,ANASE.CNAHI.HLSLOW,0.00000000000000000e+00
betah,ANASE.CNAHI.HLSUPP,0.00000000000000000e+00
betah,ANASE.CNAHI.HSHHLD,0.00000000000000000e+00
betah,ANASE.CNAHI.HURBLOW,0.00000000000000000e+00
betah,ANASE.CNAHI.HURBUPP,0.00000000000000000e+00
betah,ANASE.CNALM.HLSLOW,0.00000000000000000e+00
betah,ANASE.CNALM.HLSUPP,0.00000000000000000e+00
betah,ANASE.CNALM.HSHHLD,0.00000000000000000e+00
betah,ANASE.CNALM.HURBLOW,0.00000000000000000e+00
betah,ANASE.CNALM.HURBUPP,0.00000000000000000e+00
betah,ANASE.CNASE.HLSLOW,0.00000000000000000e+00
betah,ANASE.CNASE.HLSUPP,0.00000000000000000e+00
betah,ANASE.CNASE.HSHHLD,0.00000000000000000e+00
betah,ANASE.CNASE.HURBLOW,0.00000000000000000e+00
betah,ANASE.CNASE.HURBUPP,0.00000000000000000e+00
betam,CAGEX.HLSLOW,0.00000000000000000e+00
betam,CAGEX.HLSUPP,0.00000000000000000e+00
betam,CAGEX.HSHHLD,4.19794754639360654e-02
betam,CAGEX.HURBLOW,0.00000000000000000e+00
betam,CAGEX.HURBUPP,0.00000000000000000e+00
betam,CAGFO.HLSLOW,1.40172384628902191e-01
betam,CAGFO.HLSUPP,7.81640295438561054e-03
betam,CAGFO.HSHHLD,1.44025059173041065e-01
betam,CAGFO.HURBLOW,8.73869226753607592e-02
betam,CAGFO.HURBUPP,1.40357355556086465e-02
betam,CAGOT.HLSLOW,1.65656028708524611e-01
betam,CAGOT.HLSUPP,5.55520364461676644e-02
betam,CAGOT.HSHHLD,2.61549805460159046e-01
betam,CAGOT.HURBLOW,9.45384723022819340e-02
betam,CAGOT.HURBUPP,4.86082289526553867e-03
betam,CMINE.HLSLOW,0.00000000000000000e+00
betam,CMINE.HLSUPP,0.00000000000000000e+00
betam,CMINE.HSHHLD,0.00000000000000000e+00
betam,CMINE.HURBLOW,0.00000000000000000e+00
betam,CMINE.HURBUPP,0.00000000000000000e+00
betam,CNAFO.HLSLOW,2.96318860126385530e-01
betam,CNAFO.HLSUPP,2.98819474570253429e-01
betam,CNAFO.HSHHLD,1.98875835009347413e-01
betam,CNAFO.HURBLOW,3.31062990196980045e-01
betam,CNAFO.HURBUPP,2.83423526329901310e-01
betam,CNAHI.HLSLOW,9.76620757690642091e-03
betam,CNAHI.HLSUPP,7.53305809696951795e-03
betam,CNAHI.HSHHLD,3.23888167778196671e-03
betam,CNAHI.HURBLOW,1.44658068859433026e-02
betam,CNAHI.HURBUPP,2.15723386498219739e-02
betam,CNALM.HLSLOW,3.31563263616425963e-01
betam,CNALM.HLSUPP,3.55249548611523025e-01
betam,CNALM.HSHHLD,2.54706102978044857e-01
betam,CNALM.HURBLOW,3.62260434658229991e-01
betam,CNALM.HURBUPP,4.04664488588646343e-01
betam,CNASE.HLSLOW,5.65232553428553497e-02
betam,CNASE.HLSUPP,2.75029479320700820e-01
betam,CNASE.HSHHLD,9.56248402376896067e-02
betam,CNASE.HURBLOW,1.10285373281204011e-01
betam,CNASE.HURBUPP,2.71443087980756059e-01
cwts,CAGEX,3.96735717239218681e-03
cwts,CAGFO,4.42429404247721703e-02
cwts,CAGOT,4.80501049057674365e-02
cwts,CMINE,0.00000000000000000e+00
cwts,CNAFO,2.30234691403063518e-01
cwts,CNAHI,3.01900470738653906e-02
cwts,CNALM,3.68198591847754886e-01
cwts,CNASE,2.75116267172384354e-01
deltaac,AAGEX.CAGEX,1.00000000000000000e+00
deltaac,AAGFO.CAGFO,1.00000000000000000e+00
deltaac,AAGOT.CAGOT,1.00000000000000000e+00
deltaac,AMINE.CMINE,1.00000000000000000e+00
deltaac,ANAFO.CNAFO,1.00000000000000000e+00
deltaac,ANAHI.CNAHI,1.00000000000000000e+00
deltaac,ANALM.CNALM,1.00000000000000000e+00
deltaac,ANASE.CNASE,1.00000000000000000e+00
deltaq,CAGEX,1.97250496514618789e-01
deltaq,CAGFO,2.52550674664399233e-01
deltaq,CMINE,3.98933580696650830e-02
deltaq,CNAFO,6.86450980792520232e-02
deltaq,CNALM,4.53534465816335330e-01
deltaq,CNASE,7.72110024196880616e-04
deltat,CAGEX,3.79956320723712271e-01
deltat,CAGFO,8.79058906270729246e-01
deltat,CAGOT,9.72031663106080024e-01
deltat,CMINE,5.88745335597633646e-01
deltat,CNAFO,8.43329155835265021e-01
deltat,CNALM,7.41894520699833526e-01
deltat,CNASE,9.92334948522506033e-01
deltava,CAPLSC.AAGEX,7.32925244951201704e-01
deltava,CAPLSC.AAGFO,2.53798430990806789e-01
deltava,CAPLSC.AAGOT,3.56224463166236627e-01
deltava,CAPOT.AMINE,9.93297782275668117e-01
deltava,CAPOT.ANAFO,5.09268712644132204e-01
deltava,CAPOT.ANAHI,2.05736455857693290e-01
deltava,CAPOT.ANALM,9.68389381089420409e-01
deltava,CAPOT.ANASE,2.59854301908859331e-01
deltava,CAPSH.AAGEX,6.98772256396984742e-03
deltava,CAPSH.AAGFO,8.04923203554329114e-02
deltava,CAPSH.AAGOT,1.36416390936137139e-01
deltava,LABSK.AAGEX,7.52720143844468614e-02
deltava,LABSK.AAGFO,1.35727613673356975e-02
deltava,LABSK.AAGOT,2.27456759532140770e-02
deltava,LABSK.AMINE,4.95971975949260208e-03
deltava,LABSK.ANAFO,4.52482717139439161e-01
deltava,LABSK.ANAHI,7.03866528604149777e-01
deltava,LABSK.ANALM,1.15047234628366767e-02
deltava,LABSK.ANASE,6.24115079444696463e-01
deltava,LABUSKF.AMINE,1.74249796483925468e-03
deltava,LABUSKF.ANAFO,3.82485702164286484e-02
deltava,LABUSKF.ANAHI,5.19961913928634750e-02
deltava,LABUSKF.ANALM,2.74630347313720852e-03
deltava,LABUSKF.ANASE,3.97061270618364673e-02
deltava,LABUSKIF.AAGEX,3.50440733545444999e-02
deltava,LABUSKIF.AAGFO,3.01988348660063355e-01
deltava,LABUSKIF.AAGOT,4.51986762787061569e-01
deltava,LABUSKIF.ANAHI,3.84008241452935273e-02
deltava,LABUSKIF.ANALM,1.73595919746057301e-02
deltava,LABUSKIF.ANASE,7.63244915846077315e-02
deltava,LABUSKLS.AAGEX,2.16519763927698131e-02
deltava,LABUSKLS.AAGFO,1.31804015676748720e-02
deltava,LABUSKLS.AAGOT,1.55705836962809745e-02
deltava,LANDLS.AAGEX,1.01436211811701205e-01
deltava,LANDLS.AAGFO,1.37520827634944470e-01
deltava,LANDLS.AAGOT,1.70561234610696472e-02
deltava,LANDSH.AAGEX,2.66827565413659679e-02
deltava,LANDSH.AAGFO,1.99446909423741991e-01
dwts,CAGEX,3.37003515897822056e-02
dwts,CAGFO,2.38747970298887544e-02
dwts,CAGOT,4.91129451111198545e-02
dwts,CMINE,3.04131268540710833e-02
dwts,CNAFO,1.13819868639222860e-01
dwts,CNAHI,9.29586169518487326e-02
dwts,CNALM,2.59957687349802735e-01
dwts,CNASE,3.96162606474263768e-01
frisch,HLSLOW,-4.00000000000000000e+00
frisch,HLSUPP,-4.00000000000000000e+00
frisch,HSHHLD,-4.00000000000000000e+00
frisch,HURBLOW,-4.00000000000000000e+00
frisch,HURBUPP,-4.00000000000000000e+00
gammam,CAGEX.HSHHLD,6.16788397870552257e-02
gammam,CAGFO.HLSLOW,1.83290335518059427e-02
gammam,CAGFO.HLSUPP,4.72516625003342322e-02
gammam,CAGFO.HSHHLD,3.40189311636203306e-01
gammam,CAGFO.HURBLOW,2.25515529273787790e-01
gammam,CAGFO.HURBUPP,1.02827266888089533e-01
gammam,CAGOT.HLSLOW,1.01125567618989241e-02
gammam,CAGOT.HLSUPP,2.62658587741092242e-01
gammam,CAGOT.HSHHLD,2.49395506773163578e-01
gammam,CAGOT.HURBLOW,1.26198192370247597e-01
gammam,CAGOT.HURBUPP,4.13496792020151480e-02
gammam,CNAFO.HLSLOW,1.58091254121084761e-02
gammam,CNAFO.HLSUPP,1.22368986025837012e+00
gammam,CNAFO.HSHHLD,1.65858456313457220e-01
gammam,CNAFO.HURBLOW,3.75819386900842156e-01
gammam,CNAFO.HURBUPP,1.41665479581396747e+00
gammam,CNAHI.HLSLOW,2.06563079050594688e-03
gammam,CNAHI.HLSUPP,1.01944111199766707e-01
gammam,CNAHI.HSHHLD,1.09315735167095571e-02
gammam,CNAHI.HURBLOW,6.44720922700250942e-02
gammam,CNAHI.HURBUPP,3.58010305175617438e-01
gammam,CNALM.HLSLOW,2.24135057852804589e-02
gammam,CNALM.HLSUPP,1.98622523116796645e+00
gammam,CNALM.HSHHLD,2.73451190212050443e-01
gammam,CNALM.HURBLOW,5.29262430653841709e-01
gammam,CNALM.HURBUPP,2.75243189559829871e+00
gammam,CNASE.HLSLOW,8.44930139218147934e-03
gammam,CNASE.HLSUPP,1.78889701252261002e+00
gammam,CNASE.HSHHLD,2.08246505345801108e-01
gammam,CNASE.HURBLOW,2.55669169089737691e-01
gammam,CNASE.HURBUPP,2.07881961953862815e+00
ica,CAGEX.ANAFO,9.84401417024457492e-02
ica,CAGEX.ANALM,1.47468991822620105e-01
ica,CAGEX.ANASE,1.21624270507272479e-03
ica,CAGFO.ANAFO,7.01897214252275581e-02
ica,CAGOT.AAGEX,4.22408676661181152e-03
ica,CAGOT.AAGOT,1.97233943900225639e-01
ica,CAGOT.ANAFO,2.36201589590296829e-01
ica,CAGOT.ANALM,1.87131537078231609e-02
ica,CAGOT.ANASE,1.35313829529326423e-02
ica,CMINE.AMINE,9.17547674713823785e-02
ica,CMINE.ANAFO,1.17519346757117022e-02
ica,CMINE.ANAHI,1.22679723372184551e-01
ica,CMINE.ANALM,1.24624608788929669e-01
ica,CMINE.ANASE,1.74030690101590335e-02
ica,CNAFO.AAGEX,3.81454379224982695e-02
ica,CNAFO.AAGFO,5.40976736589624668e-02
ica,CNAFO.AAGOT,2.74621412566647682e-01
ica,CNAFO.ANAFO,7.59479636046923173e-02
ica,CNAFO.ANALM,5.39081015682501847e-03
ica,CNAFO.ANASE,2.29426690715117468e-02
ica,CNAHI.AAGEX,2.04132788407184497e-02
ica,CNAHI.AAGFO,2.37884337028780486e-02
ica,CNAHI.AAGOT,2.52400184152123570e-02
ica,CNAHI.AMINE,4.87233346566674913e-02
ica,CNAHI.ANAFO,7.96065594049003358e-03
ica,CNAHI.ANAHI,1.21563931527761085e-01
ica,CNAHI.ANALM,1.24256298307809116e-02
ica,CNAHI.ANASE,4.35411462396598573e-02
ica,CNALM.AAGEX,2.37990628712591357e-01
ica,CNALM.AAGFO,4.91448217869231263e-01
ica,CNALM.AAGOT,1.20907767290105744e-01
ica,CNALM.AMINE,5.19670949714432173e-01
ica,CNALM.ANAFO,1.21080429695077096e-01
ica,CNALM.ANAHI,5.93224117274355978e-01
ica,CNALM.ANALM,4.10959282854791774e-01
ica,CNALM.ANASE,5.96136895265371169e-01
ica,CNASE.AAGEX,6.99226567757580075e-01
ica,CNASE.AAGFO,4.30665674768928253e-01
ica,CNASE.AAGOT,3.81996857827808567e-01
ica,CNASE.AMINE,3.39850948157517985e-01
ica,CNASE.ANAFO,3.78427563366058761e-01
ica,CNASE.ANAHI,1.62532227825698455e-01
ica,CNASE.ANALM,2.80417522838229349e-01
ica,CNASE.ANASE,3.05228594755292792e-01
inta,AAGEX,4.37670891868617351e-01
inta,AAGFO,3.79415470154783330e-01
inta,AAGOT,5.44184262191741763e-01
inta,AMINE,4.42418881077319581e-01
inta,ANAFO,6.46180346081587254e-01
inta,ANAHI,5.92441090036029627e-01
inta,ANALM,5.76710618859734070e-01
inta,ANASE,3.45781167660763333e-01
iva,AAGEX,5.38003222918869484e-01
iva,AAGFO,6.40115470336248826e-01
iva,AAGOT,3.95253446998221347e-01
iva,AMINE,5.18108559058524598e-01
iva,ANAFO,3.62009832271814991e-01
iva,ANAHI,3.56189806513947660e-01
iva,ANALM,3.87437851584516824e-01
iva,ANASE,6.28130037381083417e-01
mps01,ENTR,1.00000000000000000e+00
mps01,HLSLOW,1.00000000000000000e+00
mps01,HLSUPP,1.00000000000000000e+00
mps01,HSHHLD,1.00000000000000000e+00
mps01,HURBLOW,1.00000000000000000e+00
mps01,HURBUPP,1.00000000000000000e+00
mpsbar,ENTR,9.32507406487941976e-02
mpsbar,HLSLOW,3.22355321923995450e-02
mpsbar,HLSUPP,1.56757580326024548e-01
mpsbar,HSHHLD,3.90438187904431772e-02
mpsbar,HURBLOW,8.54176387956852162e-02
mpsbar,HURBUPP,1.85112011204901949e-01
qbarg,CAGEX,0.00000000000000000e+00
qbarg,CAGFO,0.00000000000000000e+00
qbarg,CAGOT,0.00000000000000000e+00
qbarg,CMINE,0.00000000000000000e+00
qbarg,CNAFO,4.14188102580116194e-02
qbarg,CNAHI,2.14643323309482020e-02
qbarg,CNALM,2.51796809231907615e-01
qbarg,CNASE,4.45904367669036450e+00
qbarinv,CAGOT,-3.03060000000000100e-02
qbarinv,CNAFO,-1.65862999999999983e-01
qbarinv,CNAHI,2.77407173507205584e+00
qbarinv,CNALM,2.74146639435983364e+00
qbarinv,CNASE,3.30969059413760314e-01
qdst,CAGEX,0.00000000000000000e+00
qdst,CAGFO,0.00000000000000000e+00
qdst,CAGOT,0.00000000000000000e+00
qdst,CMINE,0.00000000000000000e+00
qdst,CNAFO,0.00000000000000000e+00
qdst,CNAHI,0.00000000000000000e+00
qdst,CNALM,0.00000000000000000e+00
qdst,CNASE,0.00000000000000000e+00
rhoq,CAGEX,-6.66666666666666741e-01
rhoq,CAGFO,-6.66666666666666741e-01
rhoq,CMINE,3.33333333333333259e-01
rhoq,CNAFO,-1.99999999999999956e-01
rhoq,CNALM,-3.33333333333333370e-01
rhoq,CNASE,1.00000000000000000e+00
rhot,CAGEX,1.80000000000000004e+00
rhot,CAGFO,1.80000000000000004e+00
rhot,CAGOT,1.80000000000000004e+00
rhot,CMINE,1.80000000000000004e+00
rhot,CNAFO,1.50000000000000000e+00
rhot,CNALM,1.50000000000000000e+00
rhot,CNASE,3.00000000000000000e+00
rhova,AAGEX,3.33333333333333259e-01
rhova,AAGFO,3.33333333333333259e-01
rhova,AAGOT,2.97016861219195905e-01
rhova,AMINE,1.00000000000000000e+00
rhova,ANAFO,-3.33333333333333370e-01
rhova,ANAHI,-3.33333333333333370e-01
rhova,ANALM,1.00000000000000000e+00
rhova,ANASE,-1.99359487590072160e-01
shif,ENTR.CAPOT,9.88135995211996132e-01
shif,HLSLOW.LABUSKLS,1.00000000000002776e+00
shif,HLSUPP.CAPLSC,1.00000000000000000e+00
shif,HLSUPP.LABSK,8.29032168481255577e-02
shif,HLSUPP.LANDLS,9.99999999999999778e-01
shif,HSHHLD.CAPSH,1.00000000000000044e+00
shif,HSHHLD.LABUSKIF,3.19569434228754778e-01
shif,HSHHLD.LANDSH,1.00000000000000000e+00
shif,HURBLOW.CAPOT,1.18640047880037621e-02
shif,HURBLOW.LABUSKF,9.99999999999999667e-01
shif,HURBLOW.LABUSKIF,6.80430565771245166e-01
shif,HURBUPP.LABSK,9.17096783151874595e-01
shii,HLSUPP.ENTR,6.25580475832857585e-01
shii,HSHHLD.HURBLOW,7.97563829983076317e-02
shii,HSHHLD.HURBUPP,8.93687904282122747e-03
shii,HURBUPP.ENTR,3.74419524167142304e-01
ta,AAGEX,2.43258852125130924e-02
ta,AAGFO,-1.95309404910323087e-02
ta,AAGOT,6.05622908100369520e-02
ta,AMINE,3.94725598641555639e-02
ta,ANAFO,-8.19017835340220615e-03
ta,ANAHI,5.13691034500224630e-02
ta,ANALM,3.58515295557488983e-02
ta,ANASE,2.60887949581531421e-02
te,CAGEX,0.00000000000000000e+00
te,CAGFO,0.00000000000000000e+00
te,CAGOT,0.00000000000000000e+00
te,CMINE,0.00000000000000000e+00
te,CNAFO,0.00000000000000000e+00
te,CNAHI,0.00000000000000000e+00
te,CNALM,0.00000000000000000e+00
te,CNASE,0.00000000000000000e+00
tf,CAPLSC,0.00000000000000000e+00
tf,CAPOT,0.00000000000000000e+00
tf,CAPSH,0.00000000000000000e+00
tf,LABSK,0.00000000000000000e+00
tf,LABUSKF,0.00000000000000000e+00
tf,LABUSKIF,0.00000000000000000e+00
tf,LABUSKLS,0.00000000000000000e+00
tf,LANDLS,0.00000000000000000e+00
tf,LANDSH,0.00000000000000000e+00
theta,AAGEX.CAGEX,1.00000000000000000e+00
theta,AAGFO.CAGFO,1.00000000000000022e+00
theta,AAGOT.CAGOT,1.00000000000000000e+00
theta,AMINE.CMINE,9.99999999999999778e-01
theta,ANAFO.CNAFO,1.00000000000000000e+00
theta,ANAHI.CNAHI,1.00000000000000022e+00
theta,ANALM.CNALM,9.99999999999999889e-01
theta,ANASE.CNASE,1.00000000000000000e+00
tins01,ENTR,1.00000000000000000e+00
tins01,HLSLOW,1.00000000000000000e+00
tins01,HLSUPP,1.00000000000000000e+00
tins01,HSHHLD,1.00000000000000000e+00
tins01,HURBLOW,1.00000000000000000e+00
tins01,HURBUPP,1.00000000000000000e+00
tinsbar,ENTR,1.46093019854913131e-01
tinsbar,HLSLOW,0.00000000000000000e+00
tinsbar,HLSUPP,7.44278274106302956e-02
tinsbar,HSHHLD,1.24139463066575868e-02
tinsbar,HURBLOW,4.32353314228131475e-02
tinsbar,HURBUPP,9.99917155024190735e-02
tm,CAGEX,3.10637248486972328e-01
tm,CAGFO,2.30174644361019143e-01
tm,CAGOT,0.00000000000000000e+00
tm,CMINE,2.58338544060563335e-01
tm,CNAFO,2.51000129705197084e-01
tm,CNAHI,0.00000000000000000e+00
tm,CNALM,2.37755353785762347e-01
tm,CNASE,1.17977763601050778e-01
tq,CAGEX,0.00000000000000000e+00
tq,CAGFO,0.00000000000000000e+00
tq,CAGOT,0.00000000000000000e+00
tq,CMINE,0.00000000000000000e+00
tq,CNAFO,0.00000000000000000e+00
tq,CNAHI,0.00000000000000000e+00
tq,CNALM,0.00000000000000000e+00
tq,CNASE,0.00000000000000000e+00
trnsfr,ENTR.GOV,1.20921704622422088e+00
trnsfr,ENTR.ROW,-5.36000348279316752e-01
trnsfr,GOV.GOV,0.00000000000000000e+00
trnsfr,GOV.ROW,-1.26914779427723112e-01
trnsfr,HLSLOW.GOV,0.00000000000000000e+00
trnsfr,HLSLOW.ROW,0.00000000000000000e+00
trnsfr,HLSUPP.GOV,6.36121912441244164e-01
trnsfr,HLSUPP.ROW,1.03860952399922893e-01
trnsfr,HSHHLD.GOV,4.80046476769805830e-01
trnsfr,HSHHLD.ROW,0.00000000000000000e+00
trnsfr,HURBLOW.GOV,2.41070955579628210e-01
trnsfr,HURBLOW.ROW,0.00000000000000000e+00
trnsfr,HURBUPP.GOV,1.08628907455597237e-01
trnsfr,HURBUPP.ROW,0.00000000000000000e+00
trnsfr,ROW.CAPLSC,0.00000000000000000e+00
trnsfr,ROW.CAPOT,0.00000000000000000e+00
trnsfr,ROW.CAPSH,0.00000000000000000e+00
trnsfr,ROW.LABSK,2.79745686000434472e-02
trnsfr,ROW.LABUSKF,0.00000000000000000e+00
trnsfr,ROW.LABUSKIF,0.00000000000000000e+00
trnsfr,ROW.LABUSKLS,0.00000000000000000e+00
trnsfr,ROW.LANDLS,0.00000000000000000e+00
trnsfr,ROW.LANDSH,0.00000000000000000e+00
tva,AAGEX,0.00000000000000000e+00
tva,AAGFO,0.00000000000000000e+00
tva,AAGOT,0.00000000000000000e+00
